time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource,distance_from_almaty,year,month,day,day_of_year,week_of_year,source,Unnamed: 0
2005-10-09 12:00:33.520000+00:00,43.335,77.235,38.2,4.4,mb,50.0,124.8,,1.04,us,usp000e1d9,2014-11-07T01:27:20.545Z,"3 km N of Talghar, Kazakhstan",earthquake,,8.1,,16.0,reviewed,us,us,39.4670015820816,2005,10,9,282,40,recent,
2005-10-16 16:56:32.700000+00:00,39.556,74.341,30.6,4.2,mb,11.0,178.5,,1.1,us,usp000e1yt,2014-11-07T01:27:25.087Z,"142 km W of Kashgar, China",earthquake,,42.7,,1.0,reviewed,us,us,447.0334883193302,2005,10,16,289,41,historical,140316.0
2005-10-16 20:56:04.450000+00:00,39.508,77.191,30.0,3.9,mb,16.0,131.0,,1.04,us,usp000e1z5,2014-11-07T01:27:25.158Z,"103 km E of Kashgar, China",earthquake,,35.0,,1.0,reviewed,us,us,400.3102259110214,2005,10,16,289,41,historical,140329.0
2005-10-20 12:51:08.970000+00:00,41.79,82.627,13.4,4.9,mb,99.0,49.9,,0.95,us,usp000e2ar,2022-05-02T18:04:50.924Z,"26 km WNW of Kuqa, China",earthquake,,,,58.0,reviewed,us,us,494.21037424391807,2005,10,20,293,42,historical,140722.0
2005-11-14 06:14:47.290000+00:00,41.112,79.029,10.0,4.2,mb,22.0,154.8,,1.17,us,usp000e44s,2014-11-07T01:27:39.279Z,"94 km W of Aykol, China",earthquake,,,,6.0,reviewed,us,us,283.8586754656765,2005,11,14,318,46,recent,
2005-11-17 21:42:27.200000+00:00,40.195,72.941,10.0,4.7,mb,10.0,153.3,,0.84,us,usp000e4d5,2014-11-07T01:27:40.338Z,"28 km ESE of Nookat, Kyrgyzstan",earthquake,,,,2.0,reviewed,us,us,459.1558731498053,2005,11,17,321,46,historical,143039.0
2005-12-09 23:23:44.270000+00:00,41.848,72.65,38.8,4.6,mb,7.0,171.1,,1.01,us,usp000e5w0,2014-11-07T01:27:52.243Z,"24 km W of Toktogul, Kyrgyzstan",earthquake,,26.0,,2.0,reviewed,us,us,372.99979735926064,2005,12,9,343,49,historical,144730.0
2005-12-27 00:55:31.490000+00:00,42.774,75.778,23.6,3.7,mb,19.0,136.4,,1.16,us,usp000e704,2014-11-07T01:27:57.402Z,"7 km E of Kemin, Kyrgyzstan",earthquake,,9.2,,1.0,reviewed,us,us,96.0013329567287,2005,12,27,361,52,recent,
2005-12-27 10:45:32.370000+00:00,40.592,73.349,35.0,4.2,mb,39.0,100.0,,1.34,us,usp000e710,2014-11-07T01:27:57.535Z,"20 km SSE of Uzgen, Kyrgyzstan",earthquake,,,,19.0,reviewed,us,us,403.45760003749916,2005,12,27,361,52,historical,146027.0
2005-12-28 01:52:49+00:00,42.736,75.375,2.9,4.1,mb,37.0,120.7,,,us,usp000e72m,2014-11-07T01:27:57.716Z,"13 km SSE of Tokmok, Kyrgyzstan",earthquake,,,,8.0,reviewed,nnc,us,128.2895915780623,2005,12,28,362,52,recent,
2006-01-02 04:18:53.370000+00:00,39.733,73.938,35.0,4.4,mb,7.0,199.4,,1.55,us,usp000e7da,2014-11-07T01:28:01.895Z,"127 km SSE of Uzgen, Kyrgyzstan",earthquake,,,,3.0,reviewed,us,us,447.083317606315,2006,1,2,2,1,historical,146461.0
2006-01-05 23:14:30.200000+00:00,39.962,75.839,57.2,4.6,mb,103.0,57.4,,0.88,us,usp000e7nz,2014-11-07T01:28:04.109Z,"56 km NNW of Kashgar, China",earthquake,,6.4,,50.0,reviewed,us,us,359.31997232816093,2006,1,5,5,1,historical,146771.0
2006-01-07 23:14:53.150000+00:00,39.509,73.672,3.0,4.7,mb,106.0,60.8,,0.9,us,usp000e7t5,2014-11-07T01:28:04.677Z,"120 km E of Kyzyl-Eshme, Kyrgyzstan",earthquake,,15.1,,51.0,reviewed,us,us,480.3283176012596,2006,1,7,7,1,historical,146911.0
2006-01-08 23:15:28.180000+00:00,41.489,78.787,35.0,3.9,mb,10.0,151.0,,0.92,us,usp000e7w2,2014-11-07T01:28:05.135Z,"114 km S of Ak-Suu, Kyrgyzstan",earthquake,,,,2.0,reviewed,us,us,238.6287982910604,2006,1,8,8,1,recent,
2006-01-09 23:32:03.460000+00:00,44.155,81.504,35.0,4.1,mb,12.0,125.5,,1.34,us,usp000e7y7,2014-11-07T01:28:05.357Z,"51 km NE of Qapqal, China",earthquake,,,,2.0,reviewed,us,us,390.9273067305183,2006,1,9,9,2,historical,147090.0
2006-01-23 03:11:55.020000+00:00,41.462,82.242,35.0,3.8,mb,20.0,222.3,,1.73,us,usp000e8q2,2014-11-07T01:28:08.445Z,"64 km WSW of Kuqa, China",earthquake,,,,2.0,reviewed,us,us,477.8883909933008,2006,1,23,23,4,historical,147980.0
2006-01-26 21:34:20.540000+00:00,42.516,82.667,44.5,3.7,mb,11.0,209.7,,1.15,us,usp000e8x6,2014-11-07T01:28:09.827Z,"91 km NNW of Kuqa, China",earthquake,,15.7,,1.0,reviewed,us,us,477.23709901354437,2006,1,26,26,4,historical,148243.0
2006-01-27 18:47:21.800000+00:00,40.52,73.355,60.3,4.1,mb,27.0,151.0,,1.04,us,usp000e8yy,2014-11-07T01:28:10.114Z,"28 km S of Uzgen, Kyrgyzstan",earthquake,,11.9,,7.0,reviewed,us,us,408.7919412249064,2006,1,27,27,4,historical,148308.0
2006-01-31 02:43:28.080000+00:00,39.999,75.937,21.0,3.6,mb,23.0,106.7,,1.42,us,usp000e963,2014-11-07T01:28:10.821Z,"58 km N of Kashgar, China",earthquake,,15.3,,2.0,reviewed,us,us,353.4413902656423,2006,1,31,31,5,historical,148565.0
2006-02-05 10:28:12.650000+00:00,41.864,77.022,14.7,4.5,mb,55.0,119.8,,0.93,us,usp000e9hm,2014-11-07T01:28:16.526Z,"33 km SSW of Kadzhi-Say, Kyrgyzstan",earthquake,,,,17.0,reviewed,us,us,138.00093812265902,2006,2,5,36,5,recent,
2006-02-16 11:42:22.230000+00:00,40.696,77.96,45.0,3.7,mb,27.0,128.6,,1.92,us,usp000ea5g,2014-11-07T01:28:18.830Z,"173 km SSE of Kadzhi-Say, Kyrgyzstan",earthquake,,0.0,,3.0,reviewed,us,us,282.118108910595,2006,2,16,47,7,recent,
2006-03-02 22:24:22.340000+00:00,43.093,78.596,35.0,3.8,mb,35.0,134.8,,0.99,us,usp000eb6s,2014-11-07T01:28:27.011Z,"44 km NNE of Tyup, Kyrgyzstan",earthquake,,,,8.0,reviewed,us,us,140.14222611578538,2006,3,2,61,9,recent,
2006-03-05 21:34:01.310000+00:00,39.51,73.267,35.0,3.5,mb,17.0,159.5,,1.08,us,usp000ebgm,2014-11-07T01:28:28.851Z,"85 km E of Kyzyl-Eshme, Kyrgyzstan",earthquake,,,,2.0,reviewed,us,us,499.8179953926164,2006,3,5,64,9,historical,151313.0
2006-03-07 20:34:13.150000+00:00,41.749,77.184,30.0,4.3,mb,28.0,112.2,,1.12,us,usp000ebmk,2014-11-07T01:28:29.318Z,"43 km S of Kadzhi-Say, Kyrgyzstan",earthquake,,0.0,,11.0,reviewed,us,us,152.41885032251201,2006,3,7,66,10,recent,
2006-03-22 07:51:37.790000+00:00,40.327,77.595,22.5,4.8,mb,78.0,92.4,,0.96,us,usp000ecpm,2014-11-07T01:28:34.212Z,"167 km NE of Kashgar, China",earthquake,,,,25.0,reviewed,us,us,314.15725684466656,2006,3,22,81,12,historical,152686.0
2006-03-27 09:49:37.380000+00:00,42.418,73.054,10.0,4.0,mb,15.0,220.2,,0.64,us,usp000ed2b,2014-11-07T01:28:36.128Z,"49 km SW of Granitogorsk, Kazakhstan",earthquake,,,,1.0,reviewed,us,us,320.6071683747317,2006,3,27,86,13,historical,153135.0
2006-04-06 07:49:00.500000+00:00,46.947,79.929,10.0,3.8,ml,13.0,124.4,,1.06,us,usp000edtu,2014-11-07T01:28:43.853Z,"19 km E of Aqtoghay, Kazakhstan",earthquake,,0.0,,,reviewed,us,csem,490.6043164844309,2006,4,6,96,14,historical,153995.0
2006-04-10 12:48:05.550000+00:00,39.533,75.213,18.9,4.3,mb,18.0,174.7,,0.94,us,usp000ee39,2014-11-07T01:28:45.192Z,"67 km W of Kashgar, China",earthquake,,21.2,,1.0,reviewed,us,us,420.0554593696826,2006,4,10,100,15,historical,154327.0
2006-04-15 01:33:36.550000+00:00,42.026,82.529,35.0,3.0,mb,11.0,149.7,,0.93,us,usp000eej9,2014-11-07T01:28:50.463Z,"47 km NW of Kuqa, China",earthquake,,,,1.0,reviewed,us,us,478.4978174338597,2006,4,15,105,15,historical,154845.0
2006-04-23 01:05:33.610000+00:00,43.595,81.851,10.0,4.2,mb,24.0,194.9,,0.93,us,usp000efa4,2014-11-07T01:28:53.995Z,"65 km ESE of Qapqal, China",earthquake,,,,8.0,reviewed,us,us,406.4502989199014,2006,4,23,113,16,historical,155667.0
2006-04-28 18:01:26.090000+00:00,41.71,80.702,15.4,4.9,mwc,221.0,29.0,,0.77,us,usp000efq9,2016-11-10T01:21:16.716Z,"68 km NNE of Aksu, China",earthquake,,,,,reviewed,us,hrv,350.4958214157036,2006,4,28,118,17,historical,156134.0
2006-05-24 13:17:54.140000+00:00,42.722,72.992,10.0,4.4,mb,31.0,115.1,,1.26,us,usp000ehuv,2014-11-07T01:29:10.243Z,"22 km SW of Merke, Kazakhstan",earthquake,,,,10.0,reviewed,us,us,318.5812032383666,2006,5,24,144,21,historical,158576.0
2006-05-24 18:11:24.900000+00:00,39.641,75.513,10.0,3.9,mb,18.0,135.8,,0.7,us,usp000ehvc,2014-11-07T01:29:10.575Z,"45 km WNW of Kashgar, China",earthquake,,,,1.0,reviewed,us,us,400.9294045104948,2006,5,24,144,21,historical,158595.0
2006-05-24 19:18:54.580000+00:00,39.663,75.507,9.0,3.9,mb,24.0,82.2,,1.08,us,usp000ehve,2014-11-07T01:29:10.592Z,"46 km WNW of Kashgar, China",earthquake,,22.4,,1.0,reviewed,us,us,398.7203066999776,2006,5,24,144,21,historical,158597.0
2006-06-04 15:10:06.140000+00:00,44.145,78.612,24.8,4.6,mb,93.0,69.1,,0.72,us,usp000ejpq,2014-11-07T01:29:19.278Z,"56 km ESE of Saryozek, Kazakhstan",earthquake,,,,44.0,reviewed,us,us,182.10229533888412,2006,6,4,155,22,recent,
2006-06-08 11:34:57.850000+00:00,40.155,77.674,10.0,4.9,mwc,118.0,52.9,,1.11,us,usp000ejy0,2016-11-10T01:23:38.459Z,"163 km ENE of Kashgar, China",earthquake,,,,,reviewed,us,hrv,334.21287433988124,2006,6,8,159,23,historical,159855.0
2006-06-24 01:38:27.590000+00:00,40.145,78.499,35.0,3.9,mb,18.0,124.6,,1.46,us,usp000em43,2014-11-07T01:29:26.810Z,"southern Xinjiang, China",earthquake,,,,2.0,reviewed,us,us,355.36757408839037,2006,6,24,175,25,historical,161929.0
2006-07-01 13:49:14.600000+00:00,39.702,76.069,10.0,3.7,mb,11.0,210.8,,1.03,us,usp000empu,2014-11-07T01:29:32.819Z,"26 km NNE of Kashgar, China",earthquake,,,,2.0,reviewed,us,us,383.6957360775699,2006,7,1,182,26,historical,162726.0
2006-07-30 11:48:16.870000+00:00,41.492,72.846,10.0,4.8,mb,133.0,73.7,,1.11,us,usp000epwc,2014-11-07T01:29:48.913Z,"43 km S of Toktogul, Kyrgyzstan",earthquake,,,,45.0,reviewed,us,us,376.11723583560223,2006,7,30,211,30,historical,165489.0
2006-08-03 16:46:45.460000+00:00,40.121,73.838,35.1,4.6,mb,31.0,125.1,,1.09,us,usp000eq6b,2014-11-07T01:29:53.743Z,Kyrgyzstan,earthquake,,13.5,,20.0,reviewed,us,us,416.1884890589055,2006,8,3,215,31,historical,165845.0
2006-08-13 06:10:13.940000+00:00,41.467,72.914,10.0,4.8,mb,93.0,73.7,,1.18,us,usp000equu,2014-11-07T01:29:57.490Z,"45 km S of Toktogul, Kyrgyzstan",earthquake,,,,45.0,reviewed,us,us,372.61051649998143,2006,8,13,225,32,historical,166618.0
2006-08-14 02:32:55.820000+00:00,41.433,72.984,35.0,4.3,mb,19.0,73.8,,0.99,us,usp000eqwh,2014-11-07T01:29:57.799Z,"48 km NNE of Bazar-Korgon, Kyrgyzstan",earthquake,,,,7.0,reviewed,us,us,369.5500760487367,2006,8,14,226,33,historical,166681.0
2006-08-18 15:41:14.880000+00:00,41.709,72.599,35.0,3.7,mb,13.0,160.8,,1.62,us,usp000er8p,2014-11-07T01:29:59.601Z,"33 km WSW of Toktogul, Kyrgyzstan",earthquake,,,,1.0,reviewed,us,us,383.21139336372914,2006,8,18,230,33,historical,167129.0
2006-08-21 02:16:11.990000+00:00,41.589,81.168,35.0,3.8,mb,15.0,154.4,,1.53,us,usp000erdy,2014-11-07T01:30:00.299Z,"86 km ENE of Aksu, China",earthquake,,,,2.0,reviewed,us,us,391.0880774375905,2006,8,21,233,34,historical,167318.0
2006-08-30 08:05:45.800000+00:00,39.352,77.46,10.0,4.8,mwc,69.0,94.3,,0.89,us,usp000es35,2016-11-10T01:27:38.996Z,"105 km N of Shache, China",earthquake,,,,,reviewed,us,hrv,419.66597361225337,2006,8,30,242,35,historical,168153.0
2006-09-01 21:26:35.960000+00:00,42.483,71.003,28.6,3.9,mb,16.0,177.1,,1.0,us,usp000es8u,2014-11-07T01:30:08.010Z,"43 km E of Zhabagly, Kazakhstan",earthquake,,38.0,,1.0,reviewed,us,us,483.5241652519795,2006,9,1,244,35,historical,168348.0
2006-09-06 07:51:46.420000+00:00,40.28,76.923,34.2,4.7,mwc,157.0,98.1,,0.68,us,usp000esjp,2016-11-10T01:27:58.622Z,"120 km NE of Kashgar, China",earthquake,,10.5,,,reviewed,us,gcmt,313.60055308657314,2006,9,6,249,36,historical,168709.0
2006-09-18 07:56:07.850000+00:00,42.499,78.196,46.3,4.2,mb,19.0,176.7,,0.99,us,usp000etar,2014-11-07T01:30:14.555Z,"16 km W of Karakol, Kyrgyzstan",earthquake,,10.7,,1.0,reviewed,us,us,127.159087749127,2006,9,18,261,38,recent,
2006-10-13 00:41:46.910000+00:00,42.833,79.871,17.2,4.7,mb,129.0,28.5,,0.69,us,usp000ev2t,2014-11-07T01:30:33.456Z,"57 km ESE of Kegen, Kazakhstan",earthquake,,,,48.0,reviewed,us,us,245.96739874348683,2006,10,13,286,41,recent,
2006-10-22 11:01:32.130000+00:00,42.131,73.277,10.0,4.0,mb,16.0,214.0,,1.16,us,usp000evsh,2014-11-07T01:30:36.945Z,"39 km NE of Toktogul, Kyrgyzstan",earthquake,,,,1.0,reviewed,us,us,313.1038807175077,2006,10,22,295,42,historical,172469.0
2006-10-30 02:46:42.920000+00:00,44.441,81.218,35.0,4.6,mb,94.0,95.9,,0.62,us,usp000ew9h,2014-11-07T01:30:39.065Z,"51 km NNE of Huocheng, China",earthquake,,,,65.0,reviewed,us,us,379.5712779312787,2006,10,30,303,44,historical,173071.0
2006-11-01 15:14:53.140000+00:00,43.233,82.493,10.0,4.5,mb,33.0,133.4,,0.84,us,usp000ewe1,2014-11-07T01:30:42.092Z,"65 km WSW of Xinyuan, China",earthquake,,,,8.0,reviewed,us,us,456.1908463669893,2006,11,1,305,44,historical,173230.0
2006-11-02 10:04:54.660000+00:00,43.151,82.534,10.0,4.6,mb,16.0,134.2,,1.13,us,usp000ewfx,2014-11-07T01:30:43.998Z,"65 km WSW of Xinyuan, China",earthquake,,,,2.0,reviewed,us,us,459.61794668736485,2006,11,2,306,44,historical,173294.0
2006-11-08 02:21:27.160000+00:00,42.615,75.387,10.0,4.8,mwc,117.0,48.1,,0.88,us,usp000ewv7,2016-11-09T06:32:22.786Z,"26 km SSE of Tokmok, Kyrgyzstan",earthquake,,,,,reviewed,us,gcmt,132.36290961938988,2006,11,8,312,45,recent,
2006-11-20 19:13:30.500000+00:00,41.492,77.582,34.6,4.6,mb,32.0,138.2,,0.9,us,usp000eyda,2014-11-07T01:30:55.026Z,"79 km SSE of Kadzhi-Say, Kyrgyzstan",earthquake,,20.1,,7.0,reviewed,us,us,188.14497113500673,2006,11,20,324,47,recent,
2006-11-22 00:02:05.030000+00:00,41.712,77.624,47.8,3.8,mb,9.0,218.0,,0.84,us,usp000eyg8,2014-11-07T01:30:55.445Z,"60 km SE of Kadzhi-Say, Kyrgyzstan",earthquake,,21.9,,1.0,reviewed,us,us,166.28942405934313,2006,11,22,326,47,recent,
2006-11-24 13:19:43.690000+00:00,39.428,77.6,39.4,4.4,mb,18.0,141.9,,1.07,us,usp000eyq3,2014-11-07T01:30:56.480Z,"116 km NNE of Shache, China",earthquake,,18.3,,2.0,reviewed,us,us,412.83638971540495,2006,11,24,328,47,historical,175775.0
2006-12-12 04:54:46.510000+00:00,44.557,79.547,10.0,4.4,mb,24.0,112.7,,1.11,us,usp000f028,2014-11-07T01:31:07.659Z,"56 km NW of Zharkent, Kazakhstan",earthquake,,,,3.0,reviewed,us,us,268.9772236336964,2006,12,12,346,50,recent,
2006-12-20 23:12:05.560000+00:00,42.256,77.918,35.0,4.5,mb,22.0,95.6,,0.85,us,usp000f0p2,2014-11-07T01:31:10.271Z,"12 km SW of Kyzyl-Suu, Kyrgyzstan",earthquake,,,,2.0,reviewed,us,us,127.06929006788093,2006,12,20,354,51,recent,
2006-12-24 01:58:33.030000+00:00,39.607,74.544,35.0,5.0,mwc,207.0,54.3,,1.07,us,usp000f0vc,2022-05-02T15:25:52.080Z,"125 km W of Kashgar, China",earthquake,,,,,reviewed,us,gcmt,434.1768817478296,2006,12,24,358,51,historical,178191.0
2006-12-25 20:01:00.450000+00:00,42.156,76.163,11.6,5.8,mwb,475.0,28.1,,1.0,us,usp000f0zk,2022-07-14T08:31:11.514Z,"33 km S of Balykchy, Kyrgyzstan",earthquake,,,,,reviewed,us,us,119.84868380573869,2006,12,25,359,52,recent,
2007-01-16 00:15:48.900000+00:00,39.782,74.439,58.3,4.0,mb,26.0,96.5,,1.01,us,usp000f2qt,2014-11-07T01:31:23.412Z,"137 km WNW of Kashgar, China",earthquake,,8.9,,4.0,reviewed,us,us,420.88177023035337,2007,1,16,16,3,historical,180216.0
2007-01-24 17:36:10.970000+00:00,40.87,71.736,14.5,4.9,mb,93.0,61.6,,1.02,us,usp000f3gn,2022-05-02T19:35:24.659Z,"14 km ESE of Toshbuloq, Uzbekistan",earthquake,,,,51.0,reviewed,us,us,491.3463556620393,2007,1,24,24,4,historical,181003.0
2007-02-02 01:03:31.850000+00:00,38.793,75.683,35.0,3.8,mb,16.0,149.8,,1.04,us,usp000f444,2014-11-07T01:31:32.437Z,"79 km SSW of Kashgar, China",earthquake,,,,1.0,reviewed,us,us,489.16713687295476,2007,2,2,33,5,historical,181673.0
2007-02-02 21:22:08.780000+00:00,41.251,72.063,31.6,3.7,mb,15.0,100.5,,0.82,us,usp000f45m,2014-11-07T01:31:32.951Z,"15 km N of Uchq?rghon Shahri, Uzbekistan",earthquake,,,,2.0,reviewed,us,us,446.20245975572084,2007,2,2,33,5,historical,181731.0
2007-02-05 18:29:00.330000+00:00,41.168,72.148,30.4,4.5,mb,79.0,48.1,,0.79,us,usp000f4b9,2014-11-07T01:31:34.934Z,"8 km NE of Uchq?rghon Shahri, Uzbekistan",earthquake,,,,28.0,reviewed,us,us,444.6073600139841,2007,2,5,36,6,historical,181919.0
2007-02-17 23:34:30.510000+00:00,40.787,79.091,35.0,4.4,mb,40.0,60.1,,1.36,us,usp000f525,2014-11-07T01:31:39.335Z,"90 km WSW of Aykol, China",earthquake,,,,7.0,reviewed,us,us,316.02874631089105,2007,2,17,48,7,historical,182724.0
2007-02-28 03:18:06.830000+00:00,41.245,73.338,66.4,3.9,mb,13.0,269.6,,1.15,us,usp000f5te,2014-11-07T01:31:43.114Z,"44 km NE of Jalal-Abad, Kyrgyzstan",earthquake,,18.9,,1.0,reviewed,us,us,356.6934961420327,2007,2,28,59,9,historical,183536.0
2007-03-07 20:13:34.680000+00:00,42.69,78.507,10.0,4.0,mb,27.0,124.6,,1.24,us,usp000f69n,2014-11-07T01:31:49.821Z,"12 km ESE of Tyup, Kyrgyzstan",earthquake,,,,4.0,reviewed,us,us,140.92749942358958,2007,3,7,66,10,recent,
2007-03-07 21:24:56.560000+00:00,41.487,80.421,52.6,3.8,mb,16.0,132.5,,0.69,us,usp000f69t,2014-11-07T01:31:49.835Z,"35 km NNE of Aksu, China",earthquake,,8.3,,1.0,reviewed,us,us,342.7030606006185,2007,3,7,66,10,historical,184103.0
2007-04-14 00:48:53.630000+00:00,39.653,77.663,57.3,4.4,mb,31.0,177.1,,1.15,us,usp000f9nd,2014-11-07T01:32:11.809Z,"142 km NNE of Shache, China",earthquake,,9.4,,12.0,reviewed,us,us,388.9524665343892,2007,4,14,104,15,historical,187771.0
2007-04-15 22:20:09.550000+00:00,39.259,74.767,16.5,4.9,mwc,175.0,52.2,,1.16,us,usp000f9u0,2016-11-10T01:38:45.276Z,"107 km WSW of Kashgar, China",earthquake,,13.7,,,reviewed,us,gcmt,461.89946718329486,2007,4,15,105,15,historical,187969.0
2007-04-25 23:47:13.460000+00:00,40.446,77.901,30.4,4.3,mb,37.0,66.5,,1.13,us,usp000famd,2014-11-07T01:32:17.182Z,"194 km SE of Naryn, Kyrgyzstan",earthquake,,17.2,,4.0,reviewed,us,us,307.23969017876163,2007,4,25,115,17,historical,188858.0
2007-04-29 19:11:18.930000+00:00,41.674,71.508,41.6,4.2,mb,22.0,175.0,,0.86,us,usp000faw7,2014-11-07T01:32:18.458Z,"28 km NW of Kerben, Kyrgyzstan",earthquake,,12.6,,1.0,reviewed,us,us,467.94899381168017,2007,4,29,119,17,historical,189161.0
2007-05-16 09:24:46+00:00,39.611,74.893,55.1,4.4,mb,27.0,99.6,,1.34,us,usp000fc2w,2014-11-07T01:32:28.620Z,"95 km W of Kashgar, China",earthquake,,10.7,,7.0,reviewed,us,us,421.55891373955814,2007,5,16,136,20,historical,190513.0
2007-05-20 11:32:37.260000+00:00,41.123,71.602,10.0,3.9,mb,22.0,72.4,,1.29,us,usp000fccb,2014-11-07T01:32:30.179Z,"12 km SW of Yangiqo‘rg‘on, Uzbekistan",earthquake,,,,1.0,reviewed,us,us,486.86464361764837,2007,5,20,140,20,historical,190837.0
2007-05-26 23:49:01.850000+00:00,39.353,74.761,10.0,4.1,mb,22.0,208.1,,1.07,us,usp000fcuc,2014-11-07T01:32:32.190Z,"106 km W of Kashgar, China",earthquake,,,,2.0,reviewed,us,us,452.4001377169807,2007,5,26,146,21,historical,191341.0
2007-05-27 01:30:55.930000+00:00,41.694,73.036,35.0,4.2,mb,27.0,78.5,,1.35,us,usp000fcuj,2014-11-07T01:32:32.215Z,"21 km SSE of Toktogul, Kyrgyzstan",earthquake,,,,5.0,reviewed,us,us,351.46641195687414,2007,5,27,147,21,historical,191348.0
2007-05-29 09:38:13.060000+00:00,40.551,77.842,36.5,4.4,mb,25.0,117.3,,1.19,us,usp000fczf,2014-11-07T01:32:33.319Z,"183 km ESE of Naryn, Kyrgyzstan",earthquake,,10.4,,3.0,reviewed,us,us,294.6504442901289,2007,5,29,149,22,historical,191514.0
2007-06-03 04:21:26.120000+00:00,39.18,75.439,10.0,4.5,mb,87.0,96.9,,0.88,us,usp000fd94,2014-11-07T01:32:38.357Z,"57 km SW of Kashgar, China",earthquake,,,,33.0,reviewed,us,us,452.03580640656423,2007,6,3,154,22,historical,191835.0
2007-06-06 11:09:26.680000+00:00,42.614,75.417,10.0,5.0,mwc,272.0,40.9,,0.96,us,usp000fdg0,2022-05-02T20:19:03.728Z,Kyrgyzstan,earthquake,,,,,reviewed,us,gcmt,130.18065828425966,2007,6,6,157,23,recent,
2007-06-09 05:18:26.180000+00:00,41.395,71.751,35.0,4.1,mb,10.0,196.0,,1.14,us,usp000fdp4,2014-11-07T01:32:40.587Z,"11 km S of Kerben, Kyrgyzstan",earthquake,,,,1.0,reviewed,us,us,461.9345796117947,2007,6,9,160,23,historical,192270.0
2007-06-17 20:01:47.830000+00:00,41.961,77.293,35.0,3.9,mb,9.0,241.2,,1.61,us,usp000fe8c,2014-11-07T01:32:43.378Z,"22 km SSE of Kadzhi-Say, Kyrgyzstan",earthquake,,,,3.0,reviewed,us,us,131.30781320740545,2007,6,17,168,24,recent,
2007-07-02 08:59:56.450000+00:00,45.486,81.939,10.0,4.3,mb,20.0,92.5,,0.74,us,usp000ff9s,2014-11-07T01:32:52.626Z,"49 km WNW of Druzhba, Kazakhstan",earthquake,,0.0,,1.0,reviewed,us,us,482.7176600513012,2007,7,2,183,27,historical,194116.0
2007-07-10 00:03:48.650000+00:00,39.698,74.516,48.5,4.8,mb,163.0,52.2,,0.91,us,usp000ffwc,2014-11-07T01:32:56.096Z,"129 km W of Kashgar, China",earthquake,,5.7,,82.0,reviewed,us,us,426.159094467739,2007,7,10,191,28,historical,194779.0
2007-07-18 21:11:57.590000+00:00,42.132,78.937,10.0,4.6,mb,7.0,166.9,,1.09,us,usp000fgk7,2014-11-07T01:33:00.026Z,"52 km SE of Ak-Suu, Kyrgyzstan",earthquake,,,,1.0,reviewed,us,us,200.47572678907179,2007,7,18,199,29,recent,
2007-07-20 10:06:52.040000+00:00,42.913,82.378,10.0,5.6,mwc,423.0,26.9,,0.74,us,usp000fgqd,2022-05-02T20:39:49.678Z,"90 km SW of Xinyuan, China",earthquake,,,,,reviewed,us,gcmt,448.2802330452254,2007,7,20,201,29,historical,195733.0
2007-07-25 10:06:12+00:00,39.577,77.194,40.3,4.6,mb,48.0,58.3,,1.14,us,usp000fh2a,2014-11-07T01:33:03.410Z,"104 km E of Kashgar, China",earthquake,,7.4,,12.0,reviewed,us,us,392.67154863885577,2007,7,25,206,30,historical,196129.0
2007-07-27 05:18:15.680000+00:00,39.588,77.177,54.8,4.8,mb,80.0,94.7,,1.21,us,usp000fh6h,2014-11-07T01:33:04.359Z,"102 km E of Kashgar, China",earthquake,,9.3,,42.0,reviewed,us,us,391.35576620637914,2007,7,27,208,30,historical,196276.0
2007-08-16 13:28:02.130000+00:00,44.325,81.468,46.7,4.6,mb,16.0,111.5,,1.14,us,usp000fjxg,2014-11-07T01:33:17.340Z,"56 km ENE of Huocheng, China",earthquake,,10.4,,2.0,reviewed,us,us,393.79234676065334,2007,8,16,228,33,historical,198284.0
2007-08-21 17:30:04.750000+00:00,39.171,74.73,30.0,4.3,mb,30.0,125.5,,0.78,us,usp000fkcv,2014-11-07T01:33:20.426Z,"113 km WSW of Kashgar, China",earthquake,,14.5,,2.0,reviewed,us,us,472.1702620344483,2007,8,21,233,34,historical,198896.0
2007-08-24 13:58:23.810000+00:00,44.227,81.51,35.0,4.3,mb,18.0,107.8,,0.96,us,usp000fkkk,2014-11-07T01:33:22.501Z,"54 km ENE of Huocheng, China",earthquake,,,,1.0,reviewed,us,us,393.6467107516072,2007,8,24,236,34,historical,199149.0
2007-09-01 12:07:23.920000+00:00,40.719,77.612,10.0,4.0,mb,14.0,141.3,,0.73,us,usp000fm4v,2014-11-07T01:33:27.803Z,"157 km ESE of Naryn, Kyrgyzstan",earthquake,,,,1.0,reviewed,us,us,271.778477783098,2007,9,1,244,35,recent,
2007-09-02 15:30:37.910000+00:00,44.579,78.339,25.5,5.1,mb,295.0,60.6,,0.69,us,usp000fm98,2022-07-14T03:25:50.673Z,"36 km SSE of Balpyk B?, Kazakhstan",earthquake,,,,86.0,reviewed,us,us,202.29696861007633,2007,9,2,245,35,recent,
2007-09-12 21:15:48.270000+00:00,39.946,77.582,25.0,3.2,mb,11.0,105.8,,1.09,us,usp000fn1r,2014-11-07T01:33:33.773Z,"146 km ENE of Kashgar, China",earthquake,,26.8,,1.0,reviewed,us,us,355.6783879994603,2007,9,12,255,37,historical,200810.0
